RowID,Survey Method,Survey Type,Reporting Date,Reporting Year,City,Age,Age Group,Gender,Race,Ethnicity,Hispanic,Veteran Status,Chronic,Latitude,Longitude,Geolocation
6964,Observation Tool,App,01/27/2020,2020,Tempe,62+,25+,male,White,No,White,,,33.421767981,-111.935866603,POINT (-111.935866603 33.421767981)
6524,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,,,33.421931094,-111.681862297,POINT (-111.681862297 33.421931094)
6069,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,Black or African American,No,Black or African American,,,33.452318721,-112.074431833,POINT (-112.074431833 33.452318721)
5072,Interview,App,01/27/2020,2020,Chandler,55-61,25+,male,Multiple Races,No,Multiple Races,No,true,33.300203397,-111.841243515,POINT (-111.841243515 33.300203397)
5983,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,Yes,DK/REF,,,33.50028753,-112.07157569,POINT (-112.07157569 33.50028753)
6364,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,American Indian or Alaska Native,DK/REF,American Indian or Alaska Native,,,33.57339905,-112.06268713,POINT (-112.06268713 33.57339905)
6908,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,,,33.436651889,-111.963204165,POINT (-111.963204165 33.436651889)
6339,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,,,33.46125589,-112.07070509,POINT (-112.07070509 33.46125589)
4891,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,No,true,33.426407576,-112.078639967,POINT (-112.078639967 33.426407576)
5593,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,DK/REF,DK/REF,DK/REF,,,33.445361489,-112.088141777,POINT (-112.088141777 33.445361489)
6775,Observation Tool,App,01/27/2020,2020,Mesa,55-61,25+,male,DK/REF,DK/REF,DK/REF,,,33.414803102,-111.60005689,POINT (-111.60005689 33.414803102)
6739,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.46447755,-112.13438938,POINT (-112.13438938 33.46447755)
5149,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,No,true,33.42390941,-111.85766318,POINT (-111.85766318 33.42390941)
6286,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.509333306,-111.986558894,POINT (-111.986558894 33.509333306)
5255,Interview,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,No,,33.538256236,-112.136111409,POINT (-112.136111409 33.538256236)
4750,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,White,Yes,White,No,true,33.41850438,-111.82977092,POINT (-111.82977092 33.41850438)
5119,Interview,App,01/27/2020,2020,Phoenix,62+,25+,female,White,No,White,Yes,true,33.44727796,-112.077406375,POINT (-112.077406375 33.44727796)
5962,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,,,33.450266742,-112.078862854,POINT (-112.078862854 33.450266742)
5752,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446631432,-112.088200038,POINT (-112.088200038 33.446631432)
6335,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.46212751,-112.07627273,POINT (-112.07627273 33.46212751)
6412,Observation Tool,App,01/27/2020,2020,Chandler,25-54,25+,male,American Indian or Alaska Native,DK/REF,American Indian or Alaska Native,,,33.321374306,-111.841375557,POINT (-111.841375557 33.321374306)
6283,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,DK/REF,White,,,33.426241279,-112.078189189,POINT (-112.078189189 33.426241279)
5824,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446630936,-112.088129289,POINT (-112.088129289 33.446630936)
5307,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,Yes,,33.436578474,-111.905649996,POINT (-111.905649996 33.436578474)
6037,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,DK/REF,DK/REF,DK/REF,,,33.44703024,-112.08611788,POINT (-112.08611788 33.44703024)
6642,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,DK/REF,White,,,33.58079859,-112.13162092,POINT (-112.13162092 33.58079859)
5651,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.44606657,-112.08898018,POINT (-112.08898018 33.44606657)
4727,Interview,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,No,true,33.44694949,-112.08967805,POINT (-112.08967805 33.44694949)
5506,Interview,App,01/27/2020,2020,Scottsdale,55-61,25+,male,Multiple Races,No,Multiple Races,No,true,33.459121771,-111.913733482,POINT (-111.913733482 33.459121771)
5741,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44568067,-112.08689199,POINT (-112.08689199 33.44568067)
7031,Interview,Paper,01/27/2020,2020,Phoenix,0-17,0-17,male,Black or African American,No,Black or African American,No,,33.58234,-112.094812,POINT (-112.094812 33.58234)
5489,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.421808856,-111.936002263,POINT (-111.936002263 33.421808856)
6752,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.538091155,-112.13654425,POINT (-112.13654425 33.538091155)
6877,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,No,DK/REF,,,33.588864336,-112.112870089,POINT (-112.112870089 33.588864336)
5211,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,true,33.568692,-112.0996081,POINT (-112.0996081 33.568692)
6585,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.51634307,-112.11736924,POINT (-112.11736924 33.51634307)
6620,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,male,DK/REF,DK/REF,DK/REF,,,33.567353716,-112.133786681,POINT (-112.133786681 33.567353716)
6690,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,Black or African American,No,Black or African American,,,33.45861129,-112.07416482,POINT (-112.07416482 33.45861129)
5344,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.41590801,-111.8023615,POINT (-111.8023615 33.41590801)
4720,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,Black or African American,No,Black or African American,No,,33.44593753,-112.08820345,POINT (-112.08820345 33.44593753)
5102,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,Native Hawaiian or Other Pacific Islander,No,Native Hawaiian or Other Pacific Islander,No,,33.400505564,-111.836010019,POINT (-111.836010019 33.400505564)
5600,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,male,Black or African American,No,Black or African American,,,33.445406948,-112.087922647,POINT (-112.087922647 33.445406948)
6043,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,female,DK/REF,DK/REF,DK/REF,,,33.57114681,-112.13286756,POINT (-112.13286756 33.57114681)
5562,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,Yes,true,33.385938029,-111.890053265,POINT (-111.890053265 33.385938029)
5782,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44634527,-112.088015855,POINT (-112.088015855 33.44634527)
4989,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,,33.37917637,-112.01018158,POINT (-112.01018158 33.37917637)
5678,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44577335,-112.0870865,POINT (-112.0870865 33.44577335)
6551,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.52398434,-112.11095068,POINT (-112.11095068 33.52398434)
5251,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.567037779,-112.099941907,POINT (-112.099941907 33.567037779)
5289,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,No,,33.592267125,-112.117423536,POINT (-112.117423536 33.592267125)
6439,Observation Tool,App,01/27/2020,2020,Chandler,18-24,18-24,DK/REF,DK/REF,DK/REF,DK/REF,,,33.318665973,-111.837000084,POINT (-111.837000084 33.318665973)
4765,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,Black or African American,No,Black or African American,No,,33.56970585,-112.13300601,POINT (-112.13300601 33.56970585)
4911,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,,33.421786171,-111.935996991,POINT (-111.935996991 33.421786171)
6997,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,DK/REF,White,,,33.571542619,-112.06577391,POINT (-112.06577391 33.571542619)
5538,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,male,White,No,White,No,,33.487723957,-111.920986176,POINT (-111.920986176 33.487723957)
6465,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.43228141,-111.87598308,POINT (-111.87598308 33.43228141)
5650,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.44559282,-112.08481392,POINT (-112.08481392 33.44559282)
4928,Interview,App,01/27/2020,2020,Mesa,18-24,18-24,male,White,Yes,White,No,true,33.41585208,-111.82045407,POINT (-111.82045407 33.41585208)
6187,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,American Indian or Alaska Native,Yes,American Indian or Alaska Native,,,33.444559146,-112.078990128,POINT (-112.078990128 33.444559146)
6841,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,,,33.415286131,-111.805027826,POINT (-111.805027826 33.415286131)
5400,Interview,App,01/27/2020,2020,Phoenix,62+,25+,male,White,Yes,White,No,,33.45925051,-112.04733008,POINT (-112.04733008 33.45925051)
5204,Interview,App,01/27/2020,2020,Phoenix,18-24,18-24,male,Black or African American,No,Black or African American,No,,33.4956099,-112.16618544,POINT (-112.16618544 33.4956099)
5533,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,male,White,No,White,No,true,33.48779554,-111.921533346,POINT (-111.921533346 33.48779554)
4789,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,,33.42177987,-111.89015965,POINT (-111.89015965 33.42177987)
5625,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.445877892,-112.087844622,POINT (-112.087844622 33.445877892)
6153,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.52366445,-112.13377733,POINT (-112.13377733 33.52366445)
5655,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,Black or African American,DK/REF,Black or African American,,,33.446176662,-112.08819059,POINT (-112.08819059 33.446176662)
6860,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,,,33.5685615,-112.1006813,POINT (-112.1006813 33.5685615)
6616,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,DK/REF,White,,,33.58079859,-112.13162092,POINT (-112.13162092 33.58079859)
5325,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.5741225,-112.0997626,POINT (-112.0997626 33.5741225)
4931,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,No,true,33.5026193,-112.08237842,POINT (-112.08237842 33.5026193)
6265,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,DK/REF,White,,,33.452994191,-112.082579413,POINT (-112.082579413 33.452994191)
6889,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.45142594,-112.05899176,POINT (-112.05899176 33.45142594)
6981,Observation Tool,App,01/27/2020,2020,Scottsdale,55-61,25+,male,Black or African American,No,Black or African American,,,33.465928794,-111.90826823,POINT (-111.90826823 33.465928794)
6098,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,DK/REF,White,,,33.571746539,-112.065666665,POINT (-112.065666665 33.571746539)
6497,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,,,33.451946271,-112.093939036,POINT (-112.093939036 33.451946271)
5996,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.462625395,-112.12407378,POINT (-112.12407378 33.462625395)
6170,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.570443625,-112.065482391,POINT (-112.065482391 33.570443625)
5324,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,No,true,33.40763219,-111.83357953,POINT (-111.83357953 33.40763219)
5420,Interview,App,01/27/2020,2020,Chandler,25-54,25+,male,Black or African American,No,Black or African American,No,,33.321597953,-111.925131613,POINT (-111.925131613 33.321597953)
4946,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,Yes,Black or African American,No,,33.448316471,-112.076912619,POINT (-112.076912619 33.448316471)
5137,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,American Indian or Alaska Native,Yes,American Indian or Alaska Native,No,,33.45161113,-112.12722244,POINT (-112.12722244 33.45161113)
5627,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44609519,-112.08868206,POINT (-112.08868206 33.44609519)
6190,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.445154417,-112.082473016,POINT (-112.082473016 33.445154417)
6245,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.571338065,-112.086913597,POINT (-112.086913597 33.571338065)
7015,Interview,Paper,01/27/2020,2020,Phoenix,0-17,0-17,female,White,Yes,White,,,33.45854,-112.034394,POINT (-112.034394 33.45854)
6271,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.541765775,-112.134139985,POINT (-112.134139985 33.541765775)
5748,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.444814595,-112.084785907,POINT (-112.084785907 33.444814595)
4766,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,DK_REF,,33.46283906,-112.07349213,POINT (-112.07349213 33.46283906)
6247,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.581671431,-112.097448978,POINT (-112.097448978 33.581671431)
6855,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,male,DK/REF,Yes,DK/REF,,,33.46582278,-112.2186013,POINT (-112.2186013 33.46582278)
6956,Observation Tool,App,01/27/2020,2020,Scottsdale,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.49502808,-111.917501735,POINT (-111.917501735 33.49502808)
5478,Interview,App,01/27/2020,2020,Guadalupe,25-54,25+,male,White,No,White,No,,33.361813635,-111.962505627,POINT (-111.962505627 33.361813635)
6030,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,DK/REF,White,,,33.45971134,-112.06481976,POINT (-112.06481976 33.45971134)
6425,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.473017616,-112.000684815,POINT (-112.000684815 33.473017616)
5814,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,18-24,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446574924,-112.088069636,POINT (-112.088069636 33.446574924)
4726,Interview,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,No,,33.444999014,-112.086853227,POINT (-112.086853227 33.444999014)
5718,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.445895291,-112.088907715,POINT (-112.088907715 33.445895291)
7055,Interview,Paper,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,No,,33.422752,-111.684302,POINT (-111.684302 33.422752)
4971,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.570028259,-112.08532244,POINT (-112.08532244 33.570028259)
6658,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,,,33.49401338,-112.24042235,POINT (-112.24042235 33.49401338)
5925,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,DK/REF,White,,,33.58269237,-112.09928983,POINT (-112.09928983 33.58269237)
5879,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.445181506,-112.0838803,POINT (-112.0838803 33.445181506)
6260,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,DK/REF,White,,,33.5715402,-112.06556591,POINT (-112.06556591 33.5715402)
6393,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.46183085,-112.12719538,POINT (-112.12719538 33.46183085)
5475,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,,33.640456279,-112.136650197,POINT (-112.136650197 33.640456279)
6850,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,,,33.42143963,-111.91027936,POINT (-111.91027936 33.42143963)
7022,Interview,Paper,01/27/2020,2020,Phoenix,18-24,18-24,female,Black or African American,No,Black or African American,No,,33.662435,-112.101452,POINT (-112.101452 33.662435)
6575,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,,,33.4077003,-111.81861599,POINT (-111.81861599 33.4077003)
5030,Interview,App,01/27/2020,2020,Chandler,62+,25+,male,White,No,White,Yes,true,33.305535213,-111.968321075,POINT (-111.968321075 33.305535213)
5634,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44607352,-112.08881805,POINT (-112.08881805 33.44607352)
6571,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,Native Hawaiian or Other Pacific Islander,DK/REF,Native Hawaiian or Other Pacific Islander,,,33.421344655,-111.940207472,POINT (-111.940207472 33.421344655)
5834,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,female,DK/REF,DK/REF,DK/REF,,,33.446710674,-112.088067326,POINT (-112.088067326 33.446710674)
6635,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,DK/REF,White,,,33.49455568,-112.15201368,POINT (-112.15201368 33.49455568)
5276,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,Yes,White,No,,33.43585069,-111.90885379,POINT (-111.90885379 33.43585069)
5892,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446524079,-112.08597151,POINT (-112.08597151 33.446524079)
6952,Observation Tool,App,01/27/2020,2020,Scottsdale,25-54,25+,female,White,No,White,,,33.496070369,-111.908067064,POINT (-111.908067064 33.496070369)
4998,Interview,App,01/27/2020,2020,Tempe,25-54,25+,female,Black or African American,No,Black or African American,No,,33.40970879,-111.94978998,POINT (-111.94978998 33.40970879)
4903,Interview,App,01/27/2020,2020,Phoenix,55-61,25+,female,White,No,White,No,true,33.596410635,-112.110973578,POINT (-112.110973578 33.596410635)
5259,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,,33.538061441,-112.136881538,POINT (-112.136881538 33.538061441)
6309,Observation Tool,App,01/27/2020,2020,Phoenix,18-24,18-24,female,American Indian or Alaska Native,DK/REF,American Indian or Alaska Native,,,33.45547962,-112.084665718,POINT (-112.084665718 33.45547962)
5743,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44581034,-112.086913576,POINT (-112.086913576 33.44581034)
5756,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44615125,-112.088050495,POINT (-112.088050495 33.44615125)
